bv_color	abs_mag
0.028	-0.591650772
1.093	-4.832356294
0.624	3.747617434
1.62	-5.792577081
1.05	1.047412509
1.05	-1.306350537
0.563	1.291620567
0.075	-0.889044589
1.01	1.740551362
0.37	1.821866551
0.025	1.125491564
0.576	4.100600645
0.571	4.303882645
0.415	3.477400015
1.55	-1.548673119
0.936	6.378432516
0.615	2.305912445
0.909	2.001472723
0.54	3.418788334
0.368	1.990685281
0.439	1.901909918
-0.026	-1.260092271
1.13	-0.643342163
0.678	2.759876153
0.59	1.799390742
1.498	-1.346507364
0.321	2.172973947
0.126	0.199390742
1.194	1.404622659
0.478	3.492568891
0.439	1.931459736
0.38	2.48160474
0.8	5.270968128
1.537	-1.584701491
0.575	4.20251356
0.836	0.543793632
0.381	2.810012874
0.362	2.257618146
0.327	1.002809692
0.446	0.685761492
-0.015	-1.911589494
1.006	1.08317445
0.362	1.557331232
0.373	0.966741736
0.079	0.04835847
0.816	2.085488757
0.364	1.89743195
0.105	-0.2845589
0.237	0.373768167
0.958	-0.938444142
1.139	0.543224626
0.486	1.960715068
0.431	2.009527929
0.546	2.360480335
0.89	0.366902798
1.474	0.621202772
1.595	-1.276231833
1.116	0.596817565
0.722	5.451989211
0.642	4.746036301
0.121	0.535210753
0.872	0.735931622
0.387	0.4854411
1.1	-3.725846548
1.574	-1.016381688
0.504	4.064678664
0.372	3.078274104
0.58	2.230480335
1.204	-2.685641233
0.622	3.85296341
0.459	3.235931622
0.991	0.452154239
0.556	1.555327285
0.944	-0.977974317
1.003	0.485760832
0.191	1.443989594
0.349	0.832548651
0.033	-0.590927983
0.342	1.280377185
0.443	3.059185507
1.341	-1.321495494
0.887	2.690499492
1.033	0.793618431
0.948	0.452543206
0.294	0.232366348
1.435	8.965630929
1.67	-3.459555951
0.672	4.287283552
0.425	2.896917612
0.034	-9.034396785
1.14	-0.438882032
1.116	1.091909918
1.203	1.965609189
1.065	0.03938533
0.962	0.194748056
0.428	3.508110379
0.43	3.2360221
1.061	0.588939289
0.402	0.668312773
0.38	1.818967191
0.19	1.523304683
0.402	1.715518831
1.261	-0.218938768
1.221	-1.858744777
0.816	4.602528878
0.456	2.142283813
0.01	0.6414555
1.542	-0.678603136
1.047	2.711565067
0.533	1.900715128
0.55	4.560154311
0.562	3.935689579
0.846	4.932669352
1.036	-6.524700613
0.218	-1.120299957
0.41	2.228780323
0.911	0.589934117
0.608	3.617136948
0.62	5.115145244
0.131	1.252528484
0.483	3.231454597
0.347	1.287646167
0.48	2.869057759
0.29	1.255597623
0.745	3.905600915
-0.016	0.316839604
0.435	2.515967019
0.551	4.170675946
1.238	-0.434413556
0.506	2.990667821
0.56	4.269019144
1.048	0.706817565
0.499	2.094540288
0.341	1.300225611
0.889	-5.761135894
0.538	2.151944239
0.638	3.666016981
0.105	1.058882265
0.015	-17.92246128
0.574	1.240872194
0.051	0.875956948
1.012	2.430969217
1.061	0.69317445
0.652	5.003316954
0.987	3.131223843
1.216	-0.898504717
1.095	1.275592605
1.17	0.544024331
0.068	0.158939607
0.293	2.042078344
0.985	2.85
1.681	-1.16998067
0.4	1.973189585
0.634	3.634748056
0.481	2.944190645
0.241	2.834600037
1.717	0.723492636
1.779	-4.612026047
0.999	0.361909918
0.21	0.939929125
0.625	4.574537687
1.005	1.105694018
0.991	4.352238312
0.5	2.990768353
1.15	7.342664362
0.979	0.179949827
0.982	-1.048482885
0	1.283056899
1.546	-0.408214409
0.293	2.293022832
0.592	4.482193387
1.067	0.771356415
1.58	-1.194022435
0.089	5.466734866
1.143	0.265939512
0.583	1.739629002
1.025	1.303402933
1.013	0.811565067
0.168	1.35486328
0.201	2.092859004
0.539	2.890309445
0.176	2.483097316
0.7	3.941689908
0.498	2.704600066
1.104	0.467705565
1.093	-1.320077171
1.306	0.108369179
0.38	3.004689375
0.162	-3.452026047
0.474	3.776350578
1.356	0.167147136
0.374	2.225131756
1.039	0.91900655
0.091	1.125080291
1.52	-0.347921656
1.141	-12.89879569
-0.02	0.940044559
0.926	3.21160474
0.409	3.108951518
1.113	1.446656364
1.163	6.936350776
1.212	-0.358535457
1.092	1.718308067
0.57	-1.966450152
0.57	3.306454164
-0.02	1.199844136
0.629	3.052263044
1.093	0.15486328
0.476	3.556959725
1.217	0.533380221
1.674	-3.817666899
0.983	-0.177132475
1.3	7.980480341
0.133	1.297517446
0.052	0.926509093
0.574	3.688939289
0.483	1.638888598
0.608	0.026946719
1.505	-0.994589872
0.878	2.432164166
0.93	1.619047473
0.444	1.140012874
0.468	3.718865392
0.53	4.176564141
0.557	-3.663510113
1.013	0.134298048
1.121	1.02328078
0.554	2.072487287
0.446	3.528287193
0.962	0.220685281
1.376	-0.020358852
0.072	-1.760640726
0.47	3.371965696
0.553	-1.394185034
0.63	4.308435765
0.351	3.045862989
0.08	-5.682356294
0.114	0.652277667
0.573	-1.606490703
0.573	3.775508396
0.667	4.384058182
0.942	6.552335496
0.808	3.825890329
-0.057	-1.822595236
0.971	-0.141619349
0.964	0.55938533
1.102	-0.01224132
0.336	-1.364022435
0.863	3.43060552
1.02	3.117129695
0.542	3.735248637
0.5	2.428497085
0.47	1.327783884
0.007	-0.859622815
1.232	3.99062377
1.791	-5.221135894
0.088	0.484801808
1.028	-0.986574575
0.613	2.446114406
1.23	-0.220386879
0.428	1.914020857
-0.029	0.839472203
0.46	2.963412845
0.851	5.847023624
0.246	-2.414501194
0.568	4.436145801
0.15	-2.99
0.957	0.49251326
0.631	4.068366881
0.942	0.831658713
0.643	3.530499492
0.652	2.606741736
-0.046	-4.596381688
1.593	-1.255892037
1.157	0.988369179
1.091	-1.088106645
1.148	-14.68485002
0.508	1.616227722
0.33	0.608369179
0.13	0.671136393
0.018	-0.13179089
0.403	2.280685281
0.292	0.391785591
-0.054	-1.191175229
0.427	1.812917844
0.124	1.259279099
1.496	-0.862897612
1.062	0.355169421
0.375	2.387933979
1.205	1.529866896
1.02	5.70676748
0.499	4.421355573
0.396	2.694450268
1.025	7.15937177
1.012	-2.176450152
0.171	-1.154225981
0.546	3.047025995
0.468	2.841800511
0.537	1.803402933
0.452	3.220947879
0.517	3.354138956
0.94	-0.10681318
1.131	-2.374610091
0.277	1.808005339
0.12	0.982898501
0.177	0.240174196
1.3	8.394652678
0.328	2.196869267
0.581	4.458326966
0.395	2.463396809
1.299	8.027057336
0.99	1.962312382
0.94	-0.144818392
0.154	1.101056665
1.65	-4.698815409
0.854	5.952867031
1.086	1.013228236
1.273	-4.038122892
0.404	3.357307665
0.79	2.324977046
0.415	3.176688838
0.482	3.562306905
1.099	1.406167851
1.311	1.933800658
-0.042	0.089374836
0.37	2.203244296
0.967	0.423519389
1.039	0.412543206
0.572	3.669109503
1.376	-7.744829859
0.454	3.395014356
0.082	1.073686688
1.045	0.9364644
0.512	-2.464248092
0.314	2.155661728
1.19	-1.164475979
1.028	0.182477747
1.342	-0.364911228
1.029	2.983770696
0.464	1.7771781
0.418	2.825339182
1.446	0.010749892
0.448	1.757761484
1.11	-1.631221787
1.076	-1.664060488
1.004	-0.249519665
0.823	-0.450309505
1.289	0.11198275
0.407	1.088678208
0.537	2.39131778
1.246	1.457213343
1.475	0.093492636
0.14	1.299635578
0.895	-0.044589872
0.734	4.712684089
0.117	0.804024331
0.11	-0.059944024
0.461	1.670055976
0.418	3.409331811
1.269	1.409057759
1.062	0.38891165
0.312	2.116646583
1.475	-3.445505218
1.54	-8.884239912
0.696	4.142818108
0.15	0.851504442
0.38	2.465939512
0.278	0.714305919
0.191	1.233617828
0.559	3.888366881
0.463	3.195220536
0.02	-3.295641233
0.443	2.794390381
0.404	4.592263044
1.152	-0.220453565
0.277	-2.498122892
0.574	4.211531881
0.493	2.267157238
1.109	0.217705565
1.115	1.78366287
0.426	1.905181608
1.233	-5.693848004
-0.054	-0.396256854
1.01	0.604381485
1	2.05003267
1.603	-4.024948972
1.375	-1.696840451
0.209	1.120075389
1.264	0.022334817
0.271	0.42869471
0.089	0.617307665
1.063	-0.165149978
0	0.116767008
1.147	1.925609189
0.281	0.522528484
0.574	1.972301289
0.944	2.693189585
0.499	2.311933592
0.45	4.693004841
0.924	1.061356415
1.534	-1.922510573
-0.008	0.42941498
1	0.529929125
0.974	-0.51224132
0.444	4.121547832
-0.154	-2.683662441
1.186	0.488778213
0.353	1.899424981
0.7	1.823618431
0.4	0.977302187
0.503	3.509645648
0.014	-14.88271305
-0.1	-0.830401347
1.6	-1.654911228
0.949	0.501465034
1.419	-1.340496109
1.305	1.396085995
1.579	-0.936977505
1.136	1.601553899
0.409	2.48486328
0.516	3.598990325
1.054	2.865931622
0.515	4.021100655
0.449	-2.395292955
0.444	3.011050085
0.2	2.006085995
0.456	1.355266976
0.04	2.267129695
0.94	0.770562479
0.574	3.341278605
1.382	-1.407482006
1.618	-14.35701299
0.645	1.228380651
0.503	2.554890195
0.177	0.343304683
0.5	3.664125655
1.163	-0.197369451
0.181	-0.847704096
0.557	4.416493135
1.085	2.157556609
0.513	2.993122567
1.16	0.878076754
1.489	-2.970760436
0.539	2.490723278
1.437	-1.235013899
0.529	1.322543206
0.223	-0.675148725
0.965	-0.111630821
0.533	1.492447691
0.174	2.060293129
0.314	2.136226253
0.45	2.408161346
0.02	-8.712882093
1.205	1.300755915
0.218	1.337823128
1.129	-0.612722999
0.41	2.975945189
0.609	2.770307138
0.127	0.91235113
0.765	3.586688838
1.258	-5.577900427
1.086	7.059607035
0.735	3.902745034
0.817	4.277195296
0.592	3.343224626
0.592	3.433596042
1.004	0.619424981
1.473	0.477866696
0.488	3.369536926
0.728	2.641278605
1.457	-0.740927983
0.748	3.872165257
1.654	-2.075773921
0.935	0.308825807
1.179	-0.394547763
1.579	-3.578744777
0.5	4.375517768
0.388	0.943519117
1.029	0.26607808
0.513	1.955939512
0.737	4.528280056
1.188	1.079472203
0.864	-2.592937462
0.5	3.341565067
0.831	5.274305164
0.956	-0.014830579
1.271	-1.107369451
0.662	2.613618312
-0.104	-1.904629041
0.821	5.740335083
0.969	0.990820348
-0.01	-0.118423352
0.46	2.370862338
1.503	-1.029556123
0.623	2.134455771
0.071	-1.959812639
0.138	-10.06106039
0.097	0.759503891
0.467	3.852820169
0.157	-0.451617051
0.444	2.021809929
1.169	-0.37897201
0.542	3.939894873
0.402	1.034141033
1.436	-0.163428445
1.073	1.112078344
1.107	7.307842378
0.52	3.787195296
0.73	2.934024331
1.053	-0.507451349
0.177	1.854062757
1.019	2.25148467
1.045	0.473104737
1.065	1.37938533
1.047	6.873961614
0.56	4.935744056
0.161	-0.263342163
0.657	3.313936031
1.372	-1.278005832
0.393	1.26374417
1.099	1.078612914
1.391	-0.760609258
0.488	3.601459736
0.135	0.996348482
0.13	1.056563578
0.413	1.997408515
0.976	-1.645838849
0.197	-0.046785702
0.201	-1.199127806
0.992	1.899635578
0.975	1.21927775
0.47	1.754455771
1.428	-0.289454283
0.76	5.089750412
0.383	1.343618431
0.648	1.78235113
1.273	-0.083914005
0.402	1.506389433
1.6	-3.003053281
0.877	6.025631213
0.427	-0.278487611
0.51	4.424303198
0.422	2.828884704
1.136	0.679459621
0.486	3.259424981
0.394	0.081647179
0.6	1.051647179
1.332	-1.480876014
0.221	0.770209549
0.543	2.83669843
0.564	2.090225611
0.555	4.461931612
1.212	1.307705565
0.876	2.893596042
0.939	2.266114406
-0.046	-0.351923246
1.506	-0.962510573
0.547	4.227977757
1	2.323878838
0.756	4.243851006
0.409	2.558495147
0.762	3.956571019
0.541	0.961061232
0.52	1.516259938
1.388	-2.230042774
0.321	1.097412509
0.108	-14.69271305
1.009	-1.90987993
0.082	-2.660263127
1.631	-1.958800297
1.249	0.799503891
1.022	-0.143526819
0.668	5.392035088
1.068	-0.634911228
0.034	0.081758959
0.856	1.096473181
1.185	-1.219519665
0.897	0.616874476
0.65	3.554728802
0.41	2.589682147
0.558	3.432844535
1.405	-2.723732388
0.601	3.129289219
1.57	-3.382281859
0.353	1.531909918
0.429	2.695065884
0.255	-0.929618575
0.516	2.378005339
1.537	-0.617518747
0.982	-1.531537685
1.099	-1.339955441
0.293	0.508939607
0.574	3.075131756
0.019	-1.808495558
1.138	0.482334817
1.259	-0.723053281
1.072	-0.372510573
1.095	1.018401524
0.905	2.075387966
0.473	3.29860579
1.618	-1.207530086
1.085	1.679598482
0.836	-4.641115296
0.47	1.832301289
0.399	0.371909918
1.184	1.651968581
0.456	2.412154239
1.218	-2.201921211
0.86	1.441062784
0.341	1.916750576
0.954	2.037173223
0.407	3.524474341
1.157	-1.184701491
0.783	2.287841846
0.459	2.490570528
0.28	-3.083053281
0.389	2.799615931
1.3	0.541143978
0.516	1.329700043
0.626	4.207295369
0.42	1.141472723
1.172	1.652231888
1.05	-0.3385445
0.354	2.588989906
0.469	1.756148661
0.448	1.740661603
0.877	1.595939512
0.2	1.656741736
1.226	7.957434558
0.492	2.262995565
0.289	3.023295837
1.257	-2.704733074
0.436	0.912361853
0.935	0.631434975
0.598	3.333646251
0.523	3.171593658
1.088	0.371618124
0.577	3.594550065
1.109	0.628612914
1.107	-0.061255948
0.543	2.909227318
0.511	2.171104555
1.044	0.28198275
0.334	1.146537993
1.206	-0.317741485
0.525	2.644481115
1.357	-1.406977505
0.01	-0.088996332
0.122	-0.344348391
1.365	8.340878395
1.389	-7.814239912
0.918	0.252179722
0.69	4.789576158
1.008	6.459486268
1.157	0.083126411
0.094	-4.60557045
0.083	1.151318563
1.171	-4.291652657
0.799	5.327391873
1.501	10.40917065
0.45	2.665868518
0.287	1.694492447
0.82	3.648907997
0.831	4.236869267
0.068	0.774405313
0.282	-2.998472401
0.305	1.806482055
0.619	4.2527382
0.302	1.670417287
1.002	-13.46879569
0.96	1.305760832
0.448	3.540944876
1.39	-2.319127806
0.772	3.123057074
1.481	-1.795160523
1.463	9.527692947
1.29	1.740723278
0.919	6.465313849
0.033	-2.971097695
0.519	3.107969675
0.498	2.803144069
1.634	-1.19998067
1.126	-0.521021435
0.818	-0.530927983
0.591	4.14454197
1.705	-0.857666899
0.432	2.67743195
0.526	2.972898501
0.77	4.635253024
0.397	2.122330118
0.07	0.954957375
-0.043	-0.274255944
0.9	0.954516007
-0.018	-3.346490703
0.572	4.538378799
0.406	2.877315702
0.914	-0.486480883
0.598	4.197627241
0.17	0.001555858
1.138	0.475760832
1.019	-0.340050173
1.47	7.640836287
1.208	-0.709622815
-0.019	-5.660240978
0.161	0.625582906
0.543	4.021703154
1.005	0.011504442
0.952	0.323367974
0.756	5.558597929
1.565	-4.340240978
0.649	4.721719156
1.337	0.232334817
0.248	1.182765216
1.04	-0.056507364
-0.004	-0.017974317
1.106	-0.349736684
1.078	-0.701612823
0.115	-0.251060393
0.625	3.466839604
1.53	-9.093820513
0.013	-3.747910227
1.387	0.956839074
0.407	1.542591068
0.944	-0.666840451
1.588	-3.304973907
1.6	-4.123629551
0.45	3.458551925
1.07	0.769961499
0.081	-0.379044589
1.066	1.379613121
0.983	0.05102799
0.932	0.810293129
0.48	2.123330198
1.59	-2.536775059
0.4	2.465651609
1.143	0.186902798
1.468	-0.990092271
1.403	-2.085505218
0.528	4.369465377
0.379	0.3354411
0.54	2.4754411
0.388	1.143126411
1.655	-4.972583353
0.333	2.376300558
1.015	0.763380221
0.034	0.286056369
0.665	4.333651284
0.775	2.863318141
0.063	1.197345812
0.814	5.515483824
0.829	2.839911602
1.96	-0.346206368
0.418	2.716954809
0.552	4.460967819
0.569	1.160044559
0.741	-0.270496109
1.688	-1.728495558
0.512	-3.33365717
0.56	2.872570008
0.246	0.560779095
0.6	5.118042994
0.337	0.567423729
0.787	3.492312382
-0.157	-14.80485002
0.064	0.013402933
0.412	3.117524025
-0.035	-2.15793125
0.529	3.880835319
1.207	-0.974748586
0.714	3.907711206
1.194	0.776968746
0.094	0.985065884
0.271	2.181703213
0.692	2.10403219
0.577	5.193858044
1.05	0.378371193
-0.055	-4.684519287
0.498	3.239598482
0.147	0.335675023
1.238	1.377129695
0.979	-0.805148725
0.442	3.178326966
0.232	-1.416507364
1.259	-1.813957544
1.071	-0.157518747
0.101	0.661744245
1.12	0.521909918
-0.062	-2.264519287
1.647	-15.64474859
0.446	2.501431818
1.447	-2.031923246
0.356	0.652218397
0.47	-5.231115296
0.042	0.972334817
1.655	-1.817451349
0.499	1.96102799
0.764	6.18542188
1.032	0.601944239
0.432	2.705689876
0.96	1.16155542
0.308	0.648387177
0.851	2.625666741
0.531	2.806646583
0.489	3.770840612
1.017	0.387376548
0.698	3.613128969
0.444	-3.432026047
0.528	2.744194703
1.486	0.018744052
1.61	7.694602195
0.843	2.563396809
0.481	2.535756543
0.569	1.148947344
0.611	2.155401334
0.337	2.265931622
0.54	2.938723964
1.596	-2.006231833
1.194	7.683470972
0.321	2.599925634
0.086	0.198888598
0.801	6.102504183
0.563	1.179374836
0.443	3.000745729
0.307	2.658058713
0.505	1.554110323
1.095	0.358212503
1.592	-1.195292955
1.014	0.247261631
0.831	2.625550008
1.28	7.644004438
1.071	0.11924243
1.185	-0.28061467
1.011	2.601658713
0.328	1.96981538
0.52	3.375685999
0.538	3.332859004
1.151	0.546823005
0.448	1.753519389
0.519	3.126725419
1.083	-0.140140126
0.956	-1.695838849
1.015	0.481378432
0.613	4.611613243
1.607	-2.993929782
0.58	0.118715521
0.665	3.266571555
1.022	-2.225186908
0.596	3.205677678
1.195	1.389019144
0.564	4.497444286
-0.081	-1.694987639
0.402	2.420281604
0.45	2.743057074
0.51	3.07924243
0.073	-0.138856022
0.186	0.313800658
0.488	1.948304268
1.217	-0.765222439
0.044	-2.536206368
1.084	2.131531881
1.018	1.143617828
0.543	3.35835575
1.525	-1.136785702
1.673	-0.970252671
0.486	0.864532031
0.312	0.346657837
0.403	2.628497376
0.594	-4.144550189
1.078	-0.738882032
0.42	1.840471767
1.086	0.022628606
1.1	1.450749548
1.08	0.321472723
0.941	0.239690495
0.453	2.479030766
0.864	1.613800658
0.975	1.935760832
1.053	-4.083629551
0.37	0.819472203
0	-4.139397651
0.233	0.172545372
0.182	-1.075013899
1.106	6.198801668
0.282	-0.021021435
0.449	4.104737809
0.617	4.397072212
0.421	3.371719965
1.199	2.633356347
1.243	-0.409136029
1.134	-1.527741485
0.785	-2.025892037
1.375	-2.360876014
0.6	4.479212973
1.109	-0.308495558
0.024	0.31835847
0.579	1.788369179
1.197	6.482747735
1.526	-1.096206368
0.487	3.392659804
0.964	6.779972286
0.809	4.355929528
0.533	1.700174196
0.376	1.635210753
0.388	1.912078344
0.083	2.814977046
1.012	1.023392422
0.762	3.835419423
1.043	1.363425425
1.258	1.211504442
0.4	0.351175138
1.06	-1.611921211
0.474	3.096085995
0.834	1.00403219
0.539	3.950154311
0.003	0.862536794
-0.048	1.245817918
1.131	1.222154239
0.644	4.838157136
0.911	1.705181608
0.749	5.420364175
0.501	3.303646251
0.148	0.810247315
0.36	2.8271781
0.383	2.957794441
1.318	-4.593089139
0.36	1.973618431
0.484	3.951027922
0.543	2.870469386
0.377	2.214141033
0.104	-0.249825804
0.33	0.4264644
1.077	1.316571555
0.511	1.432867525
1.068	1.459277286
0.526	-5.903945493
1.089	-0.443160926
1.022	1.201056665
1.078	6.813865217
0.465	3.290389271
1.409	-2.415292955
0.019	-1.540677531
1.724	-20.84489862
0.009	-1.091060711
0.885	-0.719357528
1.345	-0.396873589
0.5	4.018059278
0.813	2.243562997
1	1.343302952
1.076	0.749925634
0.398	1.528370631
1.557	-1.332897296
0.315	2.848287193
1.308	-0.336202722
0.656	4.648519283
1.411	-1.165160523
0.506	3.825597623
0.539	2.445288203
0.45	-0.507976298
0.5	4.076818169
0.607	3.457567399
0.337	2.253412845
0.214	2.171318563
0.53	-0.136571534
0.26	1.718612914
0.606	3.713805822
0.226	-0.1985445
0.907	5.906285418
1.127	0.890545717
0.137	-0.179900733
0.415	1.885210753
0.877	-0.154911228
0.106	1.053618431
1.548	-1.29897201
0.515	2.364745408
0.557	2.871618124
0.559	3.946329048
1.108	0.611944239
0.962	0.664921629
1.093	-0.091174193
1.062	-1.350361079
0.448	3.285349777
0.463	-0.676679046
0.301	2.724242381
0.587	1.226725419
0.083	-0.331919185
1.068	2.001163219
1.067	1.556959725
0.193	-0.07365717
1.473	9.683404316
0.314	2.232973947
0.462	2.144067483
1.533	-3.147910227
1.002	0.821412946
0.4	2.824793317
0.366	3.655989074
1.187	-2.924685948
1.423	-0.342852864
0.925	6.437258721
1.123	0.055088772
0.1	0.38333358
0.856	1.898058713
1.341	-0.023243395
0.123	0.02198275
0.374	1.362502522
0.216	2.779465377
0.002	-0.222842762
0.164	1.154921629
0.542	4.945582906
1.056	3.98938789
1.386	-0.2045589
0.091	-5.982356294
1.347	-0.347369451
